product_id,seller_id,product_name,category,subcategory,brand,unit_price,cost_price,stock_quantity,product_status,created_date,_dq_issue
P001179,S00116,Badminton Racket (New Edition),Sports & Fitness,Fitness Equipment,Nivia,1442.7,1012.89,1046,Active,2021-09-13,
P009712,S00319,Noise Cancelling Earbuds Combo,Electronics,Headphones,Generic,60785.82,34959.76,1505,Inactive,2025-12-17,
P005558,S00235,Educational Learning Tablet Combo,Toys,Outdoor Toys,Generic,3851.09,2892.96,1436,Active,2020-04-04,
P009048,S00920,Herbal Health Tonic,Health & Wellness,Supplements,Generic,4100.61,2515.9,1437,Active,2020-05-17,
P007470,S00155,Poetry Anthology Premium,Books,Academic,Generic,626.2,388.69,1460,Active,2023-10-24,
P002876,S00457,Cookbook Recipes Collection Standard,Books,Fiction,Generic,334.11,216.95,254,Active,2019-10-15,
P002061,S00996,Running Track Pants Combo,Sports & Fitness,Yoga,Cosco,7940.55,4958.11,676,Inactive,2022-09-09,
P001146,S00696,Science Textbook - Pack of 2,Books,Non-Fiction,Generic,373.2,260.24,585,Active,2021-03-25,
P002476,S00687,Microfiber Car Cleaning Cloth Premium,Automotive,Bike Accessories,Michelin,4897.07,3081.01,1145,Active,2025-07-19,
P003739,S00461,Running Track Pants (New Edition),Sports & Fitness,Sportswear,Cosco,11253.03,9056.73,1554,Discontinued,2025-03-15,
P004990,S00029,Hair Growth Serum Premium,Beauty & Personal Care,Personal Hygiene,Lakme,572.85,373.13,788,Active,2019-09-21,
P001580,S00694,Men's Slim Fit Jeans (New Edition),Fashion,Watches,Allen Solly,2465.09,1946.56,1544,Active,2025-06-26,
P000738,S00451,Body Deodorant Spray,Beauty & Personal Care,Fragrances,Lakme,607.12,510.57,836,Active,2026-01-09,
P005855,S00516,Women's Analog Wrist Watch Premium,Fashion,Footwear,H&M,2770.31,2062.63,984,Active,2023-03-18,
P006377,S00689,Mixer Grinder Combo,Home & Kitchen,Storage,Bajaj,6622.44,4294.7,239,Discontinued,2023-05-17,
P005998,S00343,Men's Slim Fit Jeans Premium,Fashion,Accessories,Van Heusen,4170.92,3393.65,688,Active,2020-05-24,
P002222,S00988,Cookbook Recipes Collection Standard,Books,Fiction,Penguin,333.22,264.02,140,Active,2019-06-26,
P000829,S00636,Cookbook Recipes Collection,Books,Comics,Penguin,1237.51,1037.45,592,Active,2021-04-16,
P006473,S00381,Wooden Bookshelf - Pack of 2,Home & Kitchen,Furniture,Nilkamal,7424.01,4150.71,1573,Active,2025-09-09,
P006990,S00015,Wooden Bookshelf,Home & Kitchen,Kitchen Appliances,Prestige,11123.33,6814.49,491,Discontinued,2024-06-29,
P004604,S00200,Cricket Bat Kashmir Willow Standard,Sports & Fitness,Sportswear,SG,7516.95,6019.13,796,Active,2020-08-19,
P009814,S00100,Men's Cotton Casual Shirt - Pack of 2,Fashion,Men's Clothing,Puma,4314.37,3133.49,852,Active,2022-05-01,
P002016,S00919,Masala Chai Tea Bags Standard,Grocery,Staples,Amul,1471.3,918.6,322,Discontinued,2020-09-19,
P005191,S00139,Masala Chai Tea Bags Combo,Grocery,Snacks,Fortune,790.28,554.45,1601,Active,2021-06-27,
P000885,S00147,Fish Oil Omega-3 Capsules Premium,Health & Wellness,Medical Devices,Generic,2807.3,1713.89,912,Active,2023-11-22,
P002468,S00831,Skipping Rope - Pack of 2,Sports & Fitness,Yoga,Decathlon,11638.63,7827.17,860,Inactive,2022-11-20,
P003068,S00993,Wooden Puzzle Board - Pack of 2,Toys,Outdoor Toys,LEGO,1680.92,1274.74,1421,Inactive,2020-10-28,
P009678,S00229,Bestselling Fiction Novel Combo,Books,Academic,Rupa,438.57,312.92,1289,Active,2023-11-26,
P002797,S00235,Science Textbook Premium,Books,Non-Fiction,Penguin,174.06,122.02,1679,Active,2021-03-03,
P008130,S00294,Resistance Bands Set,Sports & Fitness,Outdoor Gear,Nivia,3865.82,3066.03,1732,Active,2022-01-12,
P000464,S00110,Tyre Inflator Pump Premium,Automotive,Car Accessories,3M,6453.67,4341.08,316,Active,2025-12-23,
P006484,S00239,Cold Pressed Groundnut Oil Combo,Grocery,Personal Care,Nestle,1761.29,1089.56,603,Active,2024-03-28,
P003675,S00399,LED Study Lamp - Pack of 2,Home & Kitchen,Cookware,Prestige,5190.41,3245.03,1275,Active,2021-04-25,
P000501,S00536,Board Game Family Pack (New Edition),Toys,Board Games,Fisher-Price,706.45,390.78,1669,Inactive,2020-12-10,
P008975,S00819,Perfume Eau De Parfum Standard,Beauty & Personal Care,Haircare,Mamaearth,2980.43,2371.58,1057,Discontinued,2024-02-07,
P003845,S00650,LED Study Lamp (New Edition),Home & Kitchen,Cookware,Prestige,9590.07,6920.57,561,Inactive,2023-09-15,
P008977,S00196,Fish Oil Omega-3 Capsules - Pack of 2,Health & Wellness,Medical Devices,Generic,1531.21,890.12,162,Discontinued,2025-12-18,
P006210,S00815,Camping Tent 2-Person (New Edition),Sports & Fitness,Sportswear,Yonex,3704.58,2938.43,795,Inactive,2026-05-22,
P006269,S00446,Self-Help Motivational Book,Books,Non-Fiction,Scholastic,816.3,450.89,895,Active,2020-01-03,
P008089,S00637,Action Figure Superhero Standard,Toys,Outdoor Toys,Funskool,3309.09,2155.41,483,Inactive,2024-07-25,
P009380,S00349,Men's Cotton T-Shirt,Fashion,Men's Clothing,Generic,1449.94,959.04,1974,Inactive,2020-07-16,
P007275,S00272,Women's Analog Wrist Watch Combo,Fashion,Accessories,H&M,1075.28,605.22,141,Active,2025-07-17,
P001277,S00435,Running Track Pants (New Edition),Sports & Fitness,Yoga,SG,1472.43,888.84,1088,Inactive,2020-04-23,
P008624,S00752,Wireless Bluetooth Headphones Combo,Electronics,Laptops,HP,51942.97,32927.22,640,Active,2022-01-29,
P008271,S00463,Toor Dal 1kg Standard,Grocery,Beverages,Britannia,740.84,461.33,396,Active,2020-11-30,
P007712,S00493,Digital Weighing Scale Premium,Health & Wellness,Medical Devices,Generic,1769.91,1392.07,219,Active,2022-06-19,
P001610,S00868,Bike Helmet ISI Certified Combo,Automotive,Car Care,Studds,6474.84,4017.88,633,Active,2021-10-10,
P009438,S00571,Wall Clock Standard,Home & Kitchen,Kitchen Appliances,Bajaj,13002.53,9733.22,1629,Active,2025-09-28,
P008157,S00545,Men's Sports Sneakers,Fashion,Watches,Biba,4705.35,2908.76,1781,Active,2024-12-02,
P009283,S00482,Poetry Anthology,Books,Fiction,Penguin,734.19,453.24,810,Active,2022-08-06,
P008288,S00221,Remote Control Car Combo,Toys,Board Games,LEGO,3676.86,2966.83,524,Inactive,2023-03-28,
P002334,S00803,Perfume Eau De Parfum Standard,Beauty & Personal Care,Fragrances,Dove,2444.56,1553.4,426,Active,2022-03-02,
P009260,S00065,Camping Tent 2-Person Combo,Sports & Fitness,Fitness Equipment,Decathlon,2478.19,2091.14,627,Active,2021-03-29,
P004225,S00940,Hair Growth Serum - Pack of 2,Beauty & Personal Care,Haircare,Generic,1221.27,1034.02,1173,Active,2021-01-12,
P004163,S00597,Instant Coffee Powder - Pack of 2,Grocery,Staples,Generic,878.87,-660.99,1714,Inactive,2025-07-16,invalid_cost_price
P008321,S00616,Wooden Bookshelf Standard,Home & Kitchen,Storage,Milton,4897.92,3514.06,1720,Active,2022-12-20,
P002844,S00808,Badminton Racket Premium,Sports & Fitness,Fitness Equipment,Yonex,7989.64,5262.85,1186,Active,2020-12-07,
P003016,S00777,Thermometer Digital,Health & Wellness,Personal Health,Patanjali,5597.15,3647.45,1766,Active,2020-07-14,
P002186,S00486,Digital Blood Pressure Monitor Standard,Health & Wellness,Supplements,Himalaya,840.46,606.86,629,Active,2022-12-12,
P003254,S00201,Biography of a Historical Figure,Books,Fiction,Scholastic,712.0,391.88,1772,Active,2025-03-14,
P008528,S00499,Smart Watch Fitness Tracker (New Edition),Electronics,Headphones,Samsung,5945.69,3275.85,1316,Inactive,2023-01-19,
P001153,S00270,Fish Oil Omega-3 Capsules,Health & Wellness,Supplements,Generic,3537.94,2940.3,1337,Active,2023-03-16,
P007233,S00598,Smart Watch Fitness Tracker Standard,Electronics,Mobiles,Sony,60798.47,46926.18,1186,Active,2021-07-10,
P000901,S00105,Adjustable Dumbbell Set Combo,Sports & Fitness,Fitness Equipment,Nivia,3722.48,2716.15,1459,Active,2025-10-18,
P004992,S00535,LED Study Lamp (New Edition),Home & Kitchen,Kitchen Appliances,Cello,5878.66,4424.31,1362,Inactive,2025-10-10,
P004277,S00223,Hair Growth Serum Premium,Beauty & Personal Care,Fragrances,Dove,1483.41,1010.52,1782,Active,2023-07-29,
P005664,S00241,Fish Oil Omega-3 Capsules Combo,Health & Wellness,Ayurveda,Generic,1709.22,1000.43,1972,Active,2026-02-15,
P002363,S00731,USB Type-C Fast Charger Combo,Electronics,Cameras,Samsung,22869.01,17440.21,1923,Active,2019-07-31,
P008602,S00096,Bike Cover Waterproof - Pack of 2,Automotive,Car Care,Michelin,7928.63,5720.55,1072,Active,2022-07-06,
P000507,S00009,Noise Cancelling Earbuds (New Edition),Electronics,Laptops,Mi,10439.74,7114.94,476,Active,2019-07-31,
P004261,S00892,Women's Denim Jacket Combo,Fashion,Accessories,Generic,1860.25,1298.14,1369,Active,2021-11-21,
P002665,S00109,4K Action Camera Combo,Electronics,Laptops,Boat,8069.06,5854.2,1180,Active,2022-02-22,
P009160,S00602,Competitive Exam Guide Standard,Books,Non-Fiction,Generic,1026.4,740.13,383,Active,2021-05-13,
P006878,S00547,,Grocery,Staples,Generic,860.47,721.28,1850,Active,2021-11-04,missing_product_name
P005314,S00387,Cookbook Recipes Collection (New Edition),Books,Comics,Penguin,1321.49,895.21,1960,Active,2026-05-03,
P006083,S00521,Self-Help Motivational Book Standard,Books,Children's Books,Generic,893.47,513.14,1448,Active,2025-02-13,
P003708,S00982,Digital Weighing Scale Combo,Health & Wellness,Personal Health,Omron,2328.9,1571.65,849,Active,2020-03-16,
P005948,S00639,Wall Clock,Home & Kitchen,Kitchen Appliances,Nilkamal,419.91,303.07,1471,Active,2022-08-30,
P005925,S00509,Multigrain Cereal,Grocery,Staples,Nestle,688.15,470.62,184,Inactive,2024-03-23,
P003698,S00864,Stainless Steel Water Bottle Premium,Home & Kitchen,Cookware,Nilkamal,5136.15,4047.53,1409,Active,2022-02-12,
P001395,S00159,Herbal Health Tonic Combo,Health & Wellness,Supplements,Himalaya,4974.02,3102.65,1367,Discontinued,2019-09-16,
P000219,S00416,Cold Pressed Groundnut Oil Premium,Grocery,Beverages,Tata,322.02,206.75,1405,Active,2022-11-25,
P005017,S00441,Bike Cover Waterproof,Automotive,Tools,Michelin,3156.98,1750.94,911,Discontinued,2023-06-05,
P007082,S00742,Yoga Mat Anti-Slip Standard,Sports & Fitness,Fitness Equipment,SG,1096.83,803.24,945,Active,2025-01-26,
P002730,S00209,Whole Wheat Atta 10kg Combo,Grocery,Dairy,Haldiram's,2162.89,1785.58,451,Active,2025-02-08,
P008983,S00309,Classic Comic Collection (New Edition),Books,Fiction,HarperCollins,999.42,678.5,1090,Active,2023-09-16,
P008478,S00420,Beard Grooming Kit,Beauty & Personal Care,Fragrances,Nivea,1569.29,1058.63,1501,Active,2021-04-06,
P008888,S00387,Football Size 5 Standard,Sports & Fitness,Yoga,SG,5507.25,3318.03,1016,Active,2024-08-19,
P005298,S00589,Car Dashboard Camera Standard,Automotive,Car Accessories,Michelin,3174.1,2242.0,1442,Active,2025-08-30,
P003804,S00669,Soft Plush Teddy Bear,Toys,Educational Toys,LEGO,2065.12,1522.91,1185,Active,2026-04-08,
P005415,S00814,Body Deodorant Spray,Beauty & Personal Care,Fragrances,WOW,2926.61,2313.74,293,Active,2026-04-01,
P005439,S00297,Cold Drink 2L Bottle (New Edition),Grocery,Snacks,Generic,1928.14,1506.13,877,Active,2023-04-04,
P002822,S00029,USB Type-C Fast Charger Standard,Electronics,Laptops,Dell,62462.85,38689.36,569,Active,2024-11-13,
P005568,S00294,Board Game Family Pack Combo,Toys,Educational Toys,Generic,1560.73,964.07,1948,Inactive,2022-01-17,
P004634,S00034,Self-Help Motivational Book Standard,Books,Non-Fiction,Generic,1470.23,990.53,1162,Discontinued,2023-10-04,
P001158,S00566,Wireless Mouse Combo,Electronics,Laptops,Generic,54714.01,42205.13,987,Active,2023-08-24,
P005125,S00506,Sunscreen SPF 50 - Pack of 2,Beauty & Personal Care,Skincare,Lakme,1306.65,1077.61,536,Active,2020-07-24,
P001374,S00258,Board Game Family Pack Premium,Toys,Outdoor Toys,Hot Wheels,3758.7,2067.68,1450,Active,2022-11-28,
P000196,S00564,Aloe Vera Gel,Beauty & Personal Care,Makeup,Nivea,1219.8,835.69,572,Inactive,2026-05-27,
P005901,S00694,Electric Kettle Combo,Home & Kitchen,Cookware,Generic,6414.73,3647.16,-5,Active,2025-02-21,invalid_stock_quantity
P001480,S00706,Men's Slim Fit Jeans (New Edition),Fashion,Accessories,Generic,1902.5,1259.47,1769,Active,2025-10-02,
P008249,S00015,Wooden Bookshelf - Pack of 2,Home & Kitchen,Home Decor,Cello,13088.34,8129.17,1255,Active,2019-09-26,
P008718,S00125,Classic Comic Collection,Books,Children's Books,HarperCollins,1209.49,1026.67,1507,Active,2024-07-26,
P000622,S00309,Gaming Laptop 15.6 inch,Electronics,Accessories,Noise,13823.4,9256.47,975,Active,2025-05-21,
P001493,S00741,Multigrain Cereal Standard,Grocery,Beverages,Generic,127.27,89.54,1468,Active,2024-12-25,
P004009,S00567,Protein Powder Supplement Premium,Health & Wellness,Personal Health,Patanjali,5276.27,3819.6,622,Active,2025-10-26,
P002279,S00982,Board Game Family Pack,Toys,Puzzles,LEGO,2551.51,1462.3,896,Active,2023-03-15,
P004725,S00966,Wall Clock Combo,Home & Kitchen,Cookware,Cello,4238.15,2850.74,982,Active,2024-08-11,
P003063,S00196,Beard Grooming Kit - Pack of 2,Beauty & Personal Care,Fragrances,Himalaya,2657.3,1667.1,1301,Active,2026-06-23,
P006118,S00775,Women's Handbag Combo,Fashion,Watches,Adidas,3911.84,2533.66,1693,Active,2025-07-06,
P003921,S00879,Men's Cotton Casual Shirt (New Edition),Fashion,Watches,Biba,2841.16,2363.13,900,Active,2025-02-18,
P007592,S00093,Perfume Eau De Parfum (New Edition),Beauty & Personal Care,Haircare,Himalaya,328.7,269.9,337,Active,2023-07-22,
P001230,S00429,Competitive Exam Guide Combo,Books,Children's Books,Generic,294.95,239.58,817,Active,2020-09-24,
P005692,S00656,Perfume Eau De Parfum - Pack of 2,Beauty & Personal Care,Makeup,Mamaearth,319.69,254.57,701,Active,2023-09-01,
P008230,S00074,Mixed Dry Fruits Pack Premium,Grocery,Personal Care,Haldiram's,642.75,490.49,409,Discontinued,2024-09-26,
P009597,S00942,Action Figure Superhero (New Edition),Toys,Outdoor Toys,Generic,1805.57,1272.6,158,Active,2020-12-02,
P000162,S00562,Remote Control Car,Toys,Puzzles,Funskool,1097.36,878.42,1925,Active,2025-05-01,
P007926,S00147,Women's Running Shoes (New Edition),Fashion,Women's Clothing,Allen Solly,2326.91,1785.8,1020,Active,2022-05-10,
P008825,S00328,Digital Weighing Scale Standard,Health & Wellness,Medical Devices,Himalaya,5936.44,4576.2,220,Active,2025-12-19,
P006944,S00509,Bike Riding Gloves Combo,Automotive,Car Care,Michelin,1565.68,1108.57,1225,Inactive,2024-05-23,
P005497,S00772,Self-Help Motivational Book Standard,Books,Academic,Penguin,1329.28,858.91,1797,Active,2023-03-14,
P000197,S00572,Ayurvedic Immunity Booster Combo,Health & Wellness,Supplements,Dabur,2301.24,1946.93,1922,Active,2021-01-11,
P007706,S00159,Car Vacuum Cleaner,Automotive,Car Accessories,Studds,1332.66,1102.55,126,Discontinued,2025-07-29,
P001285,S00527,Women's Running Shoes Standard,Fashion,Watches,Adidas,1525.85,978.01,1104,Inactive,2022-02-23,
P006930,S00640,Protein Powder Supplement - Pack of 2,Health & Wellness,Ayurveda,Himalaya,5053.85,3138.33,1301,Active,2025-01-11,
P004176,S00797,Badminton Racket,Sports & Fitness,Yoga,SG,7671.58,6432.08,483,Discontinued,2020-07-03,
P002983,S00768,Car Seat Cover Set Combo,Automotive,Car Care,Bosch,7240.44,4321.3,1634,Active,2022-01-24,
P006186,S00900,4K Action Camera - Pack of 2,Electronics,Headphones,Noise,76518.52,44365.2,12,Active,2023-12-25,
P009854,S00479,Illustrated Children's Story Book (New Edition),Books,Academic,Penguin,481.37,353.68,1564,Inactive,2024-03-26,
P000927,S00682,Building Blocks Set,Toys,Outdoor Toys,Funskool,1136.98,951.16,1192,Inactive,2019-11-19,
P006820,S00791,Illustrated Children's Story Book - Pack of 2,Books,Comics,Rupa,1334.72,1133.78,895,Active,2022-12-12,
P007916,S00363,Mixed Dry Fruits Pack Premium,Grocery,Snacks,Fortune,2315.57,1278.88,603,Inactive,2023-06-05,
P000178,S00205,Cold Pressed Groundnut Oil (New Edition),Grocery,Dairy,Haldiram's,1744.13,1481.79,251,Active,2020-03-30,
P006804,S00787,Science Textbook Premium,Books,Non-Fiction,Rupa,1355.59,958.05,1409,Active,2021-12-24,
P000565,S08131,Kids Tricycle Premium,Toys,Action Figures,LEGO,2629.1,2007.16,1471,Active,2020-06-08,invalid_seller_id
P004968,S00246,Illustrated Children's Story Book (New Edition),Books,Comics,HarperCollins,611.74,402.1,1042,Active,2025-08-20,
P008224,S00486,Herbal Health Tonic Combo,Health & Wellness,Personal Health,Generic,2329.99,1920.71,207,Inactive,2024-06-25,
P000372,S00534,Business Strategy Book (New Edition),Books,Children's Books,Rupa,404.71,259.27,1688,Active,2025-12-20,
P005168,S00314,Board Game Family Pack Premium,Toys,Educational Toys,Fisher-Price,2407.03,1791.77,159,Active,2023-04-25,
P001737,S00522,Competitive Exam Guide Standard,Books,Comics,HarperCollins,1214.59,781.25,556,Active,2019-11-14,
P005577,S00589,Protein Powder Supplement - Pack of 2,Health & Wellness,Ayurveda,Dabur,3768.84,2947.55,765,Active,2024-06-05,
P007388,S00646,Herbal Health Tonic - Pack of 2,Health & Wellness,Ayurveda,Dabur,651.98,514.6,1739,Active,2024-03-20,
P001399,S00881,Aloe Vera Gel,Beauty & Personal Care,Makeup,Nivea,2878.42,1699.27,1694,Discontinued,2022-03-08,
P001370,S00018,Plastic Storage Containers - Pack of 2,Home & Kitchen,Storage,Milton,12616.03,7778.5,406,active!,2023-05-20,invalid_product_status
P008570,S00110,Bike Helmet ISI Certified (New Edition),Automotive,Bike Accessories,Generic,2438.06,1674.28,1405,Active,2024-11-25,
P005610,S00165,Fish Oil Omega-3 Capsules Combo,Health & Wellness,Supplements,Generic,669.59,445.6,1123,Active,2023-12-11,
P005707,S00335,Biography of a Historical Figure - Pack of 2,Books,Fiction,Penguin,862.16,625.02,1996,Active,2023-11-18,
P001706,S00505,Smartphone 128GB Storage Standard,Electronics,Smart Watches,Realme,7766.88,5853.39,443,Active,2023-01-14,
P006989,S00439,Sunscreen SPF 50 Combo,Beauty & Personal Care,Haircare,Himalaya,2816.19,2369.47,1909,Active,2025-05-14,
P004640,S00856,Beard Grooming Kit - Pack of 2,Beauty & Personal Care,Fragrances,Generic,2207.51,1272.31,670,Active,2025-04-07,
P008885,S00715,Football Size 5 - Pack of 2,Sports & Fitness,Yoga,Cosco,2785.25,2200.79,1778,Active,2021-07-17,
P001498,S00406,Plastic Storage Containers (New Edition),Home & Kitchen,Furniture,Cello,5873.51,4348.15,39,Active,2022-08-30,
P001634,S00038,Tyre Inflator Pump Premium,Automotive,Tools,Michelin,3013.45,2471.0,927,Active,2025-10-25,
P001016,S00025,Bike Riding Gloves Combo,Automotive,Car Care,Generic,1219.64,1004.56,464,Active,2021-01-24,
P003896,S00249,Anti-Dandruff Shampoo - Pack of 2,Beauty & Personal Care,Personal Hygiene,Nivea,726.34,601.74,1666,Inactive,2026-07-23,
P001912,S00783,Thermometer Digital Standard,Health & Wellness,Personal Health,Patanjali,4680.6,3816.75,1414,Active,2022-11-05,
P005418,S00933,Self-Help Motivational Book,Books,Children's Books,Generic,628.48,346.27,693,Inactive,2024-07-02,
P009600,S00975,Car Seat Cover Set Combo,Automotive,Car Care,Studds,5305.76,3427.81,338,Active,2024-07-02,
P009499,S00952,Women's Running Shoes,Fashion,Men's Clothing,Puma,1461.7,943.5,239,Active,2024-09-23,
P001953,S00735,Car Phone Mount Holder Combo,Automotive,Tools,Studds,1629.87,1164.36,514,Inactive,2025-06-28,
P000452,S00354,Tyre Inflator Pump Standard,Automotive,Car Care,3M,3305.56,2628.49,997,Inactive,2026-03-10,
P008796,S00284,Digital Weighing Scale Standard,Health & Wellness,Personal Health,Omron,4083.51,3004.71,738,Active,2023-06-16,
P005455,S00927,Assorted Namkeen Pack - Pack of 2,Grocery,Dairy,Nestle,1280.34,781.69,1490,Active,2020-02-15,
P004161,S00452,Running Track Pants Combo,Sports & Fitness,Outdoor Gear,Nivia,1455.14,852.34,22,Discontinued,2023-04-25,
P001836,S00803,Self-Help Motivational Book Standard,Books,Fiction,Penguin,182.22,106.7,1053,Active,2021-09-26,
P008691,S00515,Mixer Grinder,Home & Kitchen,Storage,Generic,6811.94,5363.54,123,Discontinued,2026-03-08,
P006591,S00880,Tyre Inflator Pump (New Edition),Automotive,Car Care,Generic,2238.91,1414.19,642,Discontinued,2025-10-05,
P004969,S00797,Men's Slim Fit Jeans (New Edition),Fashion,Accessories,Generic,4449.79,3265.07,898,Active,2023-10-13,
P000174,S00768,Assorted Namkeen Pack Premium,Grocery,Staples,Amul,1033.34,727.39,1391,Active,2019-10-06,
P000157,S00205,Soft Plush Teddy Bear Standard,Toys,Board Games,Generic,1732.2,1036.93,1640,Active,2022-03-21,
P008881,S00479,Digital Blood Pressure Monitor - Pack of 2,Health & Wellness,Supplements,Dabur,4828.62,3276.13,1627,Active,2025-06-06,
P007604,S00711,Cycling Helmet Premium,Sports & Fitness,Yoga,Yonex,10322.2,6867.4,930,Active,2024-08-18,
